WilliamHogarthTheMadhousefromTheRakesProgress1735.jpg,William Hogarth The Madhousefrom The Rakes Progress (1735)
HubertAiryDepictionofScotomasTransientHomiopsiaRoyalSocietyofLondon1870.jpg,Hubert Airy Depiction of Scotomas Transient Homiopsia Royal Societyof London (1870)
PieterJanszQuastAnItinerantSurgeonExtractingStonesfromaMansHeadbefore1647.jpg,Pieter Jansz Quast An Itinerant Surgeon Extracting Stones from a Man's Head (1647)
ArtistUnknwonPhrenologicalHeadsfromElementsofPhrenologybyGeorgeCombe1824.jpg,Artist Unknwon Phrenological Heads from Elements of Phrenology by George Combe (1824)
JeanJacquesGrandvilleSanstitreNotitleHFaumierandCie19thcentury.jpg,Jean Jacques Grandville Sanstitre Faumier and Cie (19)
DepictionofscotomasHubertAiryOnadistinctformofTransientHemiopsiaRoyalSocietyofLondon1870.jpg,Depiction of scotomas Hubert Airy On a distinct form of Transient Hemiopsia Royal Societyof London (1870)
HomomonstrosusorPatagoniangiantsfromVoyageaupolesudetdanslOceanie.jpg,Homomonstrosusor Patagonian giants from Voyage au poles udet dans l'Oceanie
SamuelGeorgeMortonDifferencesSkulls1839.png,Samuel George Morton Differences Skulls (1839)
AliceinWonderlandSymdrome.jpg,Alice in Wonderland Syndrome
JanSandersvanHemessenTheSurgeonExtractingtheStoneofMadness1550.jpg,Jan Sandersvan Hemessen The Surgeon Extracting the Stone of Madness (1550)
MichelangeloCreationofAdamSistineChapel15081512HumanBrain.jpg,Michelangelo Creation of Adam Sistine Chapel Human Brain (15081512)
stroke6.png,stroke
GinsleASurgeoninhisWorkroomExtractingStonesfromaMansHead1806.jpg,Ginsle A Surgeon in his Workroom Extracting Stones from a Mans Head (1806)
PaulMarieLouisPierreRicherStatuetteofanoldwomanwithParkinsonsdisease1895MeisterDrucke.jpg,Paul Marie Louis Pierre Richer Statuette of an old woman with Parkinsons disease Meister Drucke (1895)
AndyPittsZombiePhrenologyparodyingtheoutdatedscienceofphrenology.jpg,Andy Pitts Zombie Phrenology parodying the outdated science of phrenology
LifeofStCuthbertBookHealschildandblindmanDurham1200.jpg,Lifeof St Cuthbert Book Healschildandblindman Durham (1200)
AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuVaporsAlbumcomiquedepathologiepittoresquecollectionoftwentymedicalconditions1823.jpg,Alexandre Marie Colin Lithography by Langlume Published by Ambroise Tardieu Vapors Album comique de pathologie pittoresque collection of twenty medical conditions (1823)
PhrenologyDiagraminthePeoplesCyclopediaofUniversalKnowledge1883ImagefromWikimediaCommons.jpg,Phrenology Diagram in the Peoples Cyclopedia of Universal Knowledge Image from Wikimedia Commons (1883)
IllustrationfromTypesofMankind1854whoseauthorsJosiahClarkNottandGeorgeRobinsGliddon.jpg,Illustration from Types of Mankind Josiah Clark Nottand George Robins Gliddon (1854)
AndrewWyethChristinasWorld1948oiloncanvasMuseumofModernArtTemperaUnknownconditioninabilitytowalkpossiblyCharcotMarieToothDisease.jpg,Andrew Wyeth Christinas World Museum of Modern Art Tempera Charcot Marie Tooth Disease (1948)
BRBIIISLASFacultySeminarUntilDarwin.jpg,Faculty Seminar Until Darwin
WilliamUtermohlenHead2000Dementia1.jpg,William Utermohlen Head Dementia (2000 1)
AncientEgyptianMedicineEgypt.jpg,Ancient Egyptian Medicine Egypt
WilliamUtermohlenHead2000Dementia.jpg,William Utermohlen Head Dementia (2000)
MichelangeloCreationofAdamSistineChapel15081512jpg.jpg,Michelangelo Creation of Adam Sistine Chapel (15081512)
MichaelangeloSeparationofLightfromDarknessSistineChapel15091512TheHumanBrain.png,Michaelangelo Separation of Light from Darkness Sistine Chapel The Human Brain (15091512)
Copyof5Varieties.jpg,Copy of Varieties (5)
LeonardodiVinciMonaLisa15031519neurofakesmile.jpg,Leonardo da Vinci Mona Lisa (15031519)
GeorgeBernardMedievalArtofaHeartAttackorStrokeVictim.jpg,George Bernard Medieval Art of a Heart Attack or Stroke Victim
9Figure41.png,Figure (9 41)
AlexandreMarieColinLithographybyLanglumePublishedbyAmbroiseTardieuLaMigraineVaporsAlbumcomiquedepathologiepittoresque1823jpg.jpg,Alexandre Marie Colin Lithographyby Langlume Publishedby Ambroise Tardieu La Migraine Vapors Albumcomiquedepathologiepittoresque (1823)
MichelangeloCreationofAdamSistineChapel15081512outlineofhumanbrain.jpg,Michelangelo Creation of Adam Sistine Chapel (15081512)
SantaIsabeldeHungriacurandotinososjpgTineacapitis.jpg,Santa Isabel de Hungria curando tinosos Tineacapitis
EdvardMunchSelfPortraitwiththeSpanishFlu.jpg,Edvard Munch Self Portrait with the Spanish Flu
arnoldbocklinThePlague.jpg,The Plague by Arnold Bocklin
salvatorrosathefrailtyofhumanlife1656plagueart.jpg,salvator rosa the frailty of human life 1656
CarelessofCholeraTheNewOrleansOutbreakof1848.jpg,Careless of Cholera The New Orleans Outbreak of 1848
IsenheimAltarpieceGrunwaldChristDetail.jpg,Isenheim Altarpiece Grunwald Christ Detail
Copyofdalton1857diseasedtissuefemalegenitalia.jpg,dalton 1857 diseased tissue female genitalia
19thcenturymedicalillustration.jpg,19th century medical illustration
TBinHarlemAliceNeel1940.jpg,T Bin Harlem Alice Neel (1940)
MarseilleOutbreakofPandemic1720.png,Marseille Outbreak of Pandemic (1720)
CopyofMedievalEnglandtheleprechauntheblindthedumbthedeafthenaturalfoolthecripplethelameandthelunaticwereahighlyvisiblepresenceineverydaylifewillinworkscited.jpg,Medieval England the leprechaun the blind the dumb the deaf then atural fool the cripple the lame and thelunatic were a highly visible presence in everyday life
BacMeningitis.jpg,Bac Meningitis
opisthotonoshiresversiongiftetnus.gif,opisthotono shires version tetanus
YellowFever1793.jpg,Yellow Fever (1793)
OmSep2018Fig78768x468.jpg,Om Sep Fig (2018 78768 468)
